hour_index,gpu_HP,gpu_Spot,cpu_HP,cpu_Spot,gpu_total,cpu_total
3480,6002.9281,87.0158,163973.0247,607.515,6089.944,164580.5397
3481,5963.0011,95.4108,163592.8556,625.9525,6058.4119,164218.8081
3482,5945.7893,101.3119,163441.4289,661.7914,6047.1013,164103.2203
3483,5957.7849,105.8931,163647.7586,678.2422,6063.6779,164326.0008
3484,5957.8757,105.2636,163654.1697,614.0542,6063.1393,164268.2239
3485,5964.3098,119.9689,163863.1994,721.9378,6084.2787,164585.1372
3486,5975.3554,125.1047,163992.7767,747.4328,6100.4602,164740.2094
3487,5976.2192,130.8133,164082.79,779.5067,6107.0325,164862.2967
3488,5975.5561,131.9089,164097.8422,749.8311,6107.465,164847.6733
3489,5987.4081,134.4303,164225.0131,734.1039,6121.8383,164959.1169
3490,6065.7897,159.1132,165349.4836,985.7839,6224.9029,166335.2675
3491,6146.3046,216.9936,166391.6197,1707.435,6363.2983,168099.0547
3492,6209.1281,213.46,167099.32,1628.9211,6422.5881,168728.2411
3493,6232.0606,209.5697,167480.9717,1534.6006,6441.6303,169015.5722
3494,6303.4416,229.2278,168592.4211,1716.9489,6532.6694,170309.37
3495,6406.266,228.29,170051.1244,1650.9528,6634.556,171702.0772
3496,6474.4953,243.4964,171367.8242,1846.0806,6717.9917,173213.9047
3497,6464.056,252.6194,170983.2291,1947.2528,6716.6755,172930.4819
3498,6447.6039,276.8986,170853.115,2177.4272,6724.5025,173030.5422
3499,6479.9178,275.1692,171411.998,2097.115,6755.0869,173509.113
3500,6426.8733,281.2578,170603.9066,2138.4817,6708.1311,172742.3883
3501,6439.8804,283.5411,170614.6844,2100.97,6723.4215,172715.6544
3502,6479.6256,251.6725,171295.1189,1632.5617,6731.2981,172927.6806
3503,6482.0505,249.4804,171382.2992,1572.7617,6731.5309,172955.0608
3504,6134.5276,201.8924,166148.7663,1056.5378,6336.4199,167205.3041
3505,6074.9493,210.5267,165328.2131,1114.6533,6285.476,166442.8664
3506,6074.0217,224.7347,165450.5212,1211.2356,6298.7564,166661.7568
3507,6100.1864,235.7311,165841.3058,1270.9889,6335.9175,167112.2947
3508,6107.251,230.2369,165946.7908,1215.2631,6337.4879,167162.0539
3509,6135.9761,225.2908,166264.5353,1112.4353,6361.2669,167376.9706
3510,6132.0474,235.0103,166151.3742,1204.32,6367.0576,167355.6942
3511,6131.4889,230.09,166131.7377,1084.9589,6361.5789,167216.6966
3512,6113.1553,229.0125,165829.6233,1068.175,6342.1678,166897.7983
3513,6095.3394,228.9506,165584.1775,1067.3078,6324.29,166651.4853
3514,6159.7339,261.3929,166485.0863,1459.1606,6421.1268,167944.2469
3515,6305.1999,280.5961,168360.4108,1604.9239,6585.796,169965.3347
3516,6368.3449,275.0317,169305.0867,1536.2311,6643.3766,170841.3178
3517,6388.3361,282.9972,169532.1166,1644.6822,6671.3333,171176.7988
3518,6433.6922,292.0279,171001.5742,1807.3928,6725.7201,172808.9669
3519,6496.9726,296.6064,172655.5911,1951.0369,6793.5789,174606.6281
3520,6552.494,300.96,173363.7764,1923.4394,6853.454,175287.2158
3521,6611.3309,316.7431,174275.4734,2069.7383,6928.0739,176345.2117
3522,6669.9539,301.7942,175477.1522,1910.905,6971.7481,177388.0572
3523,6678.9358,283.4708,175581.6669,1671.0811,6962.4066,177252.7481
3524,6688.691,262.3065,175711.2636,1414.185,6950.9975,177125.4486
3525,6699.9906,268.3472,175771.8161,1488.1711,6968.3378,177259.9872
3526,6675.4826,255.4086,175334.515,1398.7539,6930.8912,176733.2689
3527,6585.0544,262.854,173792.1838,1448.7039,6847.9085,175240.8877
3528,5948.7853,209.71,163858.0981,854.3122,6158.4953,164712.4103
3529,5954.0336,214.1883,163987.6922,924.4294,6168.2219,164912.1217
3530,5941.8057,204.1889,163865.3762,788.5756,6145.9946,164653.9518
3531,5950.3169,210.3394,164032.7456,835.825,6160.6564,164868.5706
3532,5952.1206,206.0347,164061.7369,777.8042,6158.1553,164839.5411
3533,5959.7669,217.8303,164248.2467,939.4986,6177.5972,165187.7453
3534,5962.3739,224.1083,164259.7011,1020.8211,6186.4822,165280.5222
3535,5981.7317,223.4958,164556.8389,1009.8464,6205.2275,165566.6853
3536,5981.4419,219.2489,164588.6944,942.9867,6200.6908,165531.6811
3537,5990.8683,219.9131,164688.9692,942.7828,6210.7814,165631.7519
3538,6102.0028,217.0856,166235.8204,923.6733,6319.0883,167159.4937
3539,6248.759,236.1686,168137.5542,1246.8156,6484.9276,169384.3697
3540,6321.7381,242.1303,169265.3567,1339.3783,6563.8683,170604.735
3541,6340.1711,229.9411,169619.9728,1201.5067,6570.1123,170821.4794
3542,6393.2084,230.3681,170293.8017,1192.1833,6623.5765,171485.985
3543,6515.0756,265.9383,172181.1836,1627.0906,6781.014,173808.2742
3544,6585.8761,249.2143,173046.3453,1446.0772,6835.0904,174492.4225
3545,6617.5869,271.611,173423.655,1659.5733,6889.1979,175083.2283
3546,6679.6615,309.6647,174265.47,2082.2167,6989.3263,176347.6867
3547,6694.2472,308.3831,174362.7842,2066.2794,7002.6303,176429.0636
3548,6656.8272,270.995,174096.8106,1657.5111,6927.8222,175754.3217
3549,6612.501,281.2097,173470.6171,1765.4886,6893.7107,175236.1057
3550,6591.4945,277.5947,173230.0725,1647.3639,6869.0892,174877.4364
3551,6574.8903,276.4393,172972.1272,1609.2592,6851.3296,174581.3864
3552,6304.8209,213.75,168315.107,853.2267,6518.5709,169168.3337
3553,6314.3407,221.955,168581.0217,984.0978,6536.2957,169565.1194
3554,6283.7984,257.3369,168138.2256,1432.4833,6541.1354,169570.7089
3555,6285.7883,247.4844,168232.714,1307.9667,6533.2727,169540.6807
3556,6290.4171,253.0,168227.5022,1382.0,6543.4171,169609.5022
3557,6280.2411,249.65,168124.0361,1335.1,6529.8911,169459.1361
3558,6275.6294,236.6006,168028.3011,1153.0244,6512.23,169181.3256
3559,6270.9964,237.2558,167920.8467,1165.4611,6508.2522,169086.3078
3560,6265.2825,251.8311,167860.5267,1369.6356,6517.1136,169230.1622
3561,6273.4108,259.5592,168000.7233,1479.6,6532.97,169480.3233
3562,6296.2442,254.4878,168406.9633,1412.0183,6550.7319,169818.9817
3563,6361.721,260.9447,169715.4629,1496.7328,6622.6657,171212.1957
3564,6358.8014,217.9611,169595.7868,954.1711,6576.7625,170549.9579
3565,6360.4325,214.9914,169445.3968,912.0383,6575.4239,170357.4351
3566,6408.9724,226.7714,170258.6836,985.9439,6635.7438,171244.6275
3567,6421.4286,247.3483,170357.1328,1213.5889,6668.7769,171570.7217
3568,6452.2103,238.5547,170931.9427,1083.9294,6690.765,172015.8722
3569,6471.0661,218.9061,171281.2378,921.0022,6689.9722,172202.24
3570,6442.8928,244.7133,170851.4133,1276.4117,6687.6061,172127.825
3571,6419.1731,251.5653,170494.8378,1372.1094,6670.7383,171866.9472
3572,6437.1769,233.9536,170754.3117,1127.8583,6671.1306,171882.17
3573,6415.565,232.0,170413.1044,1102.0,6647.565,171515.1044
3574,6370.2739,225.7328,169808.5906,1014.1533,6596.0067,170822.7439
3575,6327.6334,238.1011,169203.9367,1189.7933,6565.7346,170393.73
3576,6162.9178,219.7953,166296.0425,1038.1064,6382.7131,167334.1489
3577,6165.7853,212.5861,166404.1936,934.5828,6378.3714,167338.7764
3578,6159.9887,213.2617,166379.5222,906.2417,6373.2504,167285.7639
3579,6159.9708,228.0064,166356.0203,1049.0517,6387.9772,167405.072
3580,6156.8936,237.0,166247.0333,1179.0,6393.8936,167426.0333
3581,6159.5178,237.0,166264.8367,1179.0,6396.5178,167443.8367
3582,6165.4228,242.5264,166223.3578,1231.81,6407.9492,167455.1678
3583,6168.5519,242.0125,166248.8689,1210.9586,6410.5644,167459.8275
3584,6161.9706,253.0447,166259.5738,1361.5978,6415.0153,167621.1716
3585,6171.0747,240.1742,166475.8,1230.9667,6411.2489,167706.7667
3586,6179.6264,246.5633,166640.8989,1274.8078,6426.1897,167915.7067
3587,6230.4697,254.6606,167485.285,1378.4094,6485.1303,168863.6944
3588,6254.9822,257.3883,167830.2608,1406.4367,6512.3706,169236.6974
3589,6270.0836,247.6821,168101.0075,1268.7667,6517.7657,169369.7742
3590,6262.2167,255.1675,167975.4633,1375.3156,6517.3842,169350.7789
3591,6258.4675,258.6138,167820.5122,1418.5744,6517.0813,169239.0867
3592,6303.4982,251.4001,168600.0531,1307.8211,6554.8983,169907.8742
3593,6340.5053,251.4136,169101.3181,1316.9306,6591.9189,170418.2486
3594,6360.4688,253.404,169523.5189,1394.4711,6613.8728,170917.99
3595,6377.5572,236.4333,169739.1294,1206.4533,6613.9906,170945.5828
3596,6368.6632,242.9579,169744.05,1267.6311,6611.6211,171011.6811
3597,6372.2963,257.5872,169929.7047,1410.6767,6629.8835,171340.3814
3598,6368.1162,248.0388,169983.5172,1301.3442,6616.1549,171284.8614
3599,6350.3224,280.9208,169875.0627,1809.9694,6631.2433,171685.0322
3600,6126.0861,258.7661,165017.4156,1542.2739,6384.8522,166559.6894
3601,6130.7921,248.5975,165207.3942,1381.7872,6379.3896,166589.1814
3602,6126.505,235.9178,165205.7453,1207.69,6362.4228,166413.4353
3603,6135.5253,240.0,165394.0586,1223.0,6375.5253,166617.0586
3604,6130.3556,234.9356,165329.1578,1114.1667,6365.2911,166443.3244
3605,6126.295,236.4786,165215.7506,1120.8125,6362.7736,166336.5631
3606,6123.6983,235.384,165127.5531,1102.3722,6359.0824,166229.9253
3607,6125.0839,229.9436,165080.6956,1019.0978,6355.0275,166099.7933
3608,6123.6931,230.0,165058.4572,1020.0,6353.6931,166078.4572
3609,6121.78,223.8942,165040.0867,944.5981,6345.6742,165984.6848
3610,6233.7211,233.4953,166896.4722,1068.8653,6467.2163,167965.3375
3611,6324.8933,243.5192,168737.2054,1215.9881,6568.4125,169953.1934
3612,6352.1241,257.9324,169478.8434,1408.6208,6610.0564,170887.4642
3613,6370.3394,269.3351,169843.0856,1557.0381,6639.6745,171400.1236
3614,6429.7357,255.6169,170802.3531,1431.3447,6685.3527,172233.6978
3615,6500.2732,268.2061,171485.3733,1668.2217,6768.4793,173153.595
3616,6584.4193,263.5603,172512.2844,1527.325,6847.9796,174039.6094
3617,6642.078,254.7803,173191.9078,1355.1794,6896.8583,174547.0872
3618,6654.5696,257.6558,173355.8075,1426.1156,6912.2254,174781.9231
3619,6647.7206,248.4151,173260.2194,1305.6111,6896.1357,174565.8306
3620,6634.7076,242.4343,173089.4972,1193.6361,6877.1419,174283.1333
3621,6631.675,246.2264,173047.7089,1258.6872,6877.9014,174306.3961
3622,6579.4039,241.7083,172253.625,1177.0333,6821.1122,173430.6583
3623,6581.4641,232.2133,172380.6018,1035.0178,6813.6775,173415.6196
3624,6197.3793,223.9625,166484.8353,867.1744,6421.3418,167352.0097
3625,6192.136,217.9211,166449.3867,839.3244,6410.0571,167288.7111
3626,6182.9219,220.9944,166472.0433,887.2089,6403.9163,167359.2522
3627,6179.0925,224.8075,166470.5756,902.4283,6403.9,167373.0039
3628,6187.6771,232.5383,166596.3072,975.6222,6420.2154,167571.9294
3629,6197.8932,232.7822,166668.3683,985.555,6430.6754,167653.9233
3630,6193.4747,231.6314,166752.4944,983.5169,6425.1061,167736.0114
3631,6201.0021,232.0622,166933.13,971.5528,6433.0643,167904.6828
3632,6213.9472,231.5694,167024.0113,947.2111,6445.5167,167971.2224
3633,6232.505,243.5469,167244.1778,1104.495,6476.0519,168348.6728
3634,6312.0176,247.7242,168502.8548,1191.0792,6559.7418,169693.934
3635,6431.102,250.7311,170196.0108,1260.14,6681.8331,171456.1508
3636,6457.203,251.0989,170610.1933,1283.7989,6708.3019,171893.9922
3637,6466.4426,262.6219,170433.8031,1388.4594,6729.0645,171822.2625
3638,6489.5073,272.1797,170911.11,1480.5961,6761.687,172391.7061
3639,6546.0211,252.9681,171734.9981,1246.3758,6798.9891,172981.3739
3640,6600.4157,244.2269,172501.1914,1175.7381,6844.6427,173676.9294
3641,6604.2609,255.8072,172797.4981,1255.2919,6860.0681,174052.79
3642,6592.6407,264.4692,172709.5111,1366.4278,6857.1099,174075.9389
3643,6619.8813,255.3251,173039.0725,1282.5344,6875.2064,174321.6069
3644,6651.2676,251.7094,173279.96,1211.7361,6902.977,174491.6961
3645,6617.0506,245.3564,172661.0722,1168.6461,6862.407,173829.7183
3646,6571.8095,286.1529,172190.6633,1648.985,6857.9624,173839.6483
3647,6601.1542,261.9142,172550.2397,1285.7431,6863.0684,173835.9827
3648,6279.0518,239.0203,168041.3756,1043.3011,6518.0721,169084.6767
3649,6279.0878,223.5793,167984.0536,914.1856,6502.6671,168898.2392
3650,6281.7659,217.6531,168104.9333,890.7764,6499.419,168995.7097
3651,6259.4483,220.5194,167907.3422,915.1556,6479.9678,168822.4978
3652,6253.2222,220.3425,167842.1878,913.8819,6473.5647,168756.0697
3653,6252.3494,218.8211,167826.6378,897.28,6471.1706,168723.9178
3654,6246.1378,223.3025,167728.9756,906.6122,6469.4403,168635.5878
3655,6247.8147,222.9044,167753.6333,899.5461,6470.7192,168653.1794
3656,6248.4156,227.6169,167750.8422,966.4864,6476.0325,168717.3286
3657,6267.3817,229.3436,168080.7556,962.1558,6496.7253,169042.9114
3658,6320.59,243.8975,168928.6867,1163.8878,6564.4875,170092.5744
3659,6380.7162,238.7819,169747.3821,1133.2467,6619.4981,170880.6287
3660,6476.1588,234.6974,171120.0492,1097.2817,6710.8561,172217.3309
3661,6451.1304,246.9557,170834.879,1244.0661,6698.0861,172078.9451
3662,6525.2071,240.9431,171693.6619,1174.0519,6766.1502,172867.7139
3663,6566.4383,232.1508,172182.0215,1079.2922,6798.5891,173261.3137
3664,6577.9157,239.9419,172315.4013,1152.51,6817.8576,173467.9113
3665,6947.4947,253.62,176950.3436,1467.9753,7201.1147,178418.3189
3666,7263.3147,368.0903,180205.046,4217.7756,7631.405,184422.8216
3667,7528.516,403.6186,184907.8543,4773.7642,7932.1346,189681.6185
3668,7798.9591,427.3582,190750.7533,4936.4586,8226.3173,195687.2119
3669,7793.6704,423.2517,188352.9755,4744.845,8216.9221,193097.8205
3670,7419.4986,428.6125,182444.4834,4352.6042,7848.1111,186797.0876
3671,6931.3343,317.8039,175652.6771,2065.8681,7249.1381,177718.5451
3672,6366.8556,242.0561,168196.834,1197.6447,6608.9117,169394.4787
3673,6234.1187,214.7815,167480.1144,919.3958,6448.9002,168399.5103
3674,6218.2712,203.6908,167613.52,783.0514,6421.962,168396.5714
3675,6232.3785,199.2906,167808.6589,748.2589,6431.669,168556.9178
3676,6230.6294,199.0,167800.3791,741.0,6429.6294,168541.3791
3677,6241.7906,199.8319,167925.3436,733.7781,6441.6225,168659.1217
3678,6241.8083,204.7344,167938.3622,790.1422,6446.5427,168728.5044
3679,6246.6747,204.0306,168004.3144,754.7067,6450.7053,168759.0211
3680,6249.8108,203.8967,168056.4,752.7622,6453.7075,168809.1622
3681,6253.6346,205.7036,168161.1932,772.0003,6459.3382,168933.1934
3682,6383.4106,205.3458,169784.8116,829.1844,6588.7564,170613.996
3683,6456.6815,226.8425,170700.2396,1042.5375,6683.524,171742.7771
3684,6441.4883,234.0394,170714.6533,1101.6989,6675.5277,171816.3522
3685,6417.0034,228.1392,170451.1197,1042.5956,6645.1426,171493.7153
3686,6491.9607,247.2242,171562.9053,1292.1461,6739.1848,172855.0514
3687,6557.2133,257.1422,172559.5558,1323.1089,6814.3556,173882.6647
3688,6601.0565,259.0344,173091.7458,1279.7072,6860.091,174371.4531
3689,6602.8771,236.3063,173144.6875,1071.3669,6839.1833,174216.0544
3690,6610.347,236.9071,173170.9428,1096.23,6847.2541,174267.1728
3691,6633.1957,226.3942,173523.9031,975.4419,6859.5899,174499.345
3692,6666.3899,150.1317,173878.2039,901.1078,6816.5216,174779.3117
3693,6674.5726,94.7656,174101.8231,894.8,6769.3382,174996.6231
3694,6648.1198,101.1394,173761.2286,969.8072,6749.2593,174731.0358
3695,6649.4544,100.5244,174070.3739,960.6606,6749.9789,175031.0344
3696,6001.3629,59.421,162493.7064,585.9742,6060.7838,163079.6806
3697,6014.0602,49.3725,162756.3422,508.8725,6063.4327,163265.2147
3698,6049.6884,37.335,163408.1222,312.9761,6087.0234,163721.0983
3699,6072.6453,43.8796,163776.4022,364.5339,6116.5249,164140.9361
3700,6096.1592,41.9358,164143.7289,338.59,6138.095,164482.3189
3701,6093.9804,58.55,164156.6333,464.3378,6152.5304,164620.9711
3702,6098.4007,66.7075,164337.3678,559.2067,6165.1082,164896.5744
3703,6107.0543,65.2844,164587.3389,560.6222,6172.3388,165147.9611
3704,6111.4988,61.6128,164705.9224,537.4622,6173.1115,165243.3847
3705,6134.6341,71.2839,165013.2703,664.9994,6205.918,165678.2697
3706,6216.1633,93.2093,166097.7711,956.9492,6309.3726,167054.7203
3707,6356.0944,86.0485,167951.2944,843.9431,6442.1429,168795.2375
3708,6404.4826,79.3442,168577.2458,768.9592,6483.8268,169346.205
3709,6422.3365,79.9328,169031.635,729.1819,6502.2693,169760.8169
3710,6502.6756,69.3617,170079.08,566.2319,6572.0373,170645.3119
3711,6591.2243,110.7586,171747.9394,877.6794,6701.9829,172625.6189
3712,6661.1383,106.4861,172686.2303,842.0975,6767.6244,173528.3278
3713,6712.8881,107.6511,173294.2244,819.2567,6820.5392,174113.4811
3714,6718.979,114.8383,173382.7153,891.7111,6833.8174,174274.4264
3715,6688.0074,137.2389,172991.565,1172.0689,6825.2463,174163.6339
3716,6681.9342,130.0264,173059.4833,1047.5769,6811.9606,174107.0603
3717,6657.4312,116.5717,172677.3594,854.8233,6774.0028,173532.1828
3718,6651.799,96.4028,172522.0277,743.2711,6748.2018,173265.2988
3719,6612.0131,87.7308,171934.5122,756.1011,6699.7439,172690.6133
3720,6405.3109,61.4826,168641.7972,515.1522,6466.7935,169156.9494
3721,6422.5983,64.5854,169060.1642,549.2278,6487.1837,169609.3919
3722,6412.4449,69.0296,169078.4214,612.8678,6481.4745,169691.2892
3723,6407.7459,75.4969,169041.0344,685.4844,6483.2428,169726.5189
3724,6410.6137,72.9367,169054.8189,658.9572,6483.5504,169713.7761
3725,6417.7611,73.0,169148.2567,658.0,6490.7611,169806.2567
3726,6435.3148,89.8433,169413.5764,869.4678,6525.1581,170283.0442
3727,6437.8427,81.1169,169474.515,720.3008,6518.9597,170194.8158
3728,6451.6108,80.9444,169711.5778,719.0328,6532.5553,170430.6106
3729,6452.1339,78.0,169757.9017,677.0,6530.1339,170434.9017
3730,6439.2706,87.1975,169566.0414,804.9039,6526.4681,170370.9453
3731,6462.2381,100.4624,169874.5192,971.8772,6562.7005,170846.3964
3732,6485.4181,107.2831,170143.5753,1016.1844,6592.7012,171159.7597
3733,6486.4511,103.3953,170066.3167,977.0047,6589.8464,171043.3214
3734,6519.2033,90.2775,170340.9789,870.1328,6609.4808,171211.1117
3735,6543.8163,104.5867,170655.8511,1067.5092,6648.403,171723.3603
3736,6565.2122,95.905,171010.5825,932.7053,6661.1172,171943.2878
3737,6555.855,102.4639,170979.9717,991.6733,6658.3189,171971.645
3738,6540.8581,95.5653,170780.5936,912.95,6636.4234,171693.5436
3739,6544.9623,87.9022,170833.47,821.1928,6632.8645,171654.6628
3740,6554.0421,92.2625,171094.1511,880.3233,6646.3046,171974.4744
3741,6562.9501,85.0303,171237.1333,804.4411,6647.9804,172041.5744
3742,6571.5244,104.0681,171373.9732,798.435,6675.5925,172172.4082
3743,6565.9133,134.92,171315.5899,984.45,6700.8333,172300.0399
3744,6424.5152,165.8822,168458.0467,1003.5006,6590.3974,169461.5472
3745,6456.0692,178.3824,169031.0439,989.5833,6634.4516,170020.6272
3746,6506.9571,187.2519,169828.5228,957.9772,6694.209,170786.5
3747,6533.7498,206.9761,170339.5867,949.7678,6740.7259,171289.3544
3748,6535.6505,223.0589,170348.8881,964.9367,6758.7094,171313.8247
3749,6535.078,237.9956,170346.9939,956.3264,6773.0735,171303.3203
3750,6538.9745,274.9146,170514.4256,1024.2933,6813.8891,171538.7189
3751,6521.4854,302.1381,170401.5211,1127.0111,6823.6234,171528.5322
3752,6498.0642,329.8389,170057.2344,1245.5644,6827.9031,171302.7989
3753,6494.3667,364.5486,170002.3494,1366.4406,6858.9153,171368.79
3754,6495.6116,356.9872,170104.0674,1153.2111,6852.5988,171257.2786
3755,6497.2836,366.9556,170142.7562,1166.7511,6864.2392,171309.5073
3756,6489.6571,375.0406,170093.8067,1212.2578,6864.6977,171306.0644
3757,6541.6172,382.9781,170776.7278,1180.3778,6924.5953,171957.1056
3758,6533.402,406.7028,170675.6494,1265.1656,6940.1048,171940.815
3759,6553.2853,446.175,171031.1894,1413.7617,6999.4603,172444.9511
3760,6555.4871,468.9117,171090.7536,1514.7289,7024.3987,172605.4825
3761,6555.7578,487.5903,171206.4967,1528.7094,7043.3481,172735.2061
3762,6569.4494,511.6733,171458.6944,1581.9317,7081.1228,173040.6261
3763,6568.7143,530.6414,171430.9219,1658.3178,7099.3557,173089.2397
3764,6573.0098,533.8732,171316.8114,1609.275,7106.8829,172926.0864
3765,6561.884,546.7008,171088.68,1627.6144,7108.5849,172716.2944
3766,6582.2616,559.1978,171344.0922,1721.2511,7141.4594,173065.3433
3767,6588.8668,592.8629,171470.5636,1971.69,7181.7297,173442.2536
3768,6378.5694,542.0347,168115.1367,1510.9769,6920.6042,169626.1136
3769,6379.9834,538.7775,168137.6819,1485.4044,6918.7609,169623.0864
3770,6393.0745,538.93,168518.0564,1402.4733,6932.0045,169920.5297
3771,6406.3761,538.7942,168814.4733,1408.8511,6945.1703,170223.3244
3772,6411.7939,537.6042,168900.2167,1422.7133,6949.398,170322.93
3773,6411.6662,535.3911,168872.8689,1389.3689,6947.0573,170262.2378
3774,6401.534,539.4228,168985.8256,1401.9622,6940.9568,170387.7878
3775,6395.6208,536.5078,169068.4978,1358.1922,6932.1286,170426.69
3776,6380.123,533.8817,168849.1644,1355.2583,6914.0047,170204.4228
3777,6378.777,545.1878,168830.0789,1496.5211,6923.9648,170326.6
3778,6469.8014,567.4311,170131.2334,1814.9061,7037.2325,171946.1396
3779,6600.6982,559.596,172060.8947,1781.6817,7160.2942,173842.5763
3780,6625.2176,559.3547,172632.9147,1710.7289,7184.5723,174343.6436
3781,6669.0692,552.7189,173205.7067,1625.1214,7221.7881,174830.8281
3782,6693.0514,570.2508,173668.7368,1899.0672,7263.3022,175567.8041
3783,6719.5494,560.0542,173875.4928,1774.5489,7279.6036,175650.0417
3784,6742.862,546.7317,174303.2883,1609.835,7289.5937,175913.1233
3785,6762.8268,538.5704,174561.4922,1504.2683,7301.3972,176065.7606
3786,6727.4978,542.6274,174077.9781,1493.0056,7270.1251,175570.9836
3787,6711.0036,547.8683,173834.8547,1609.5061,7258.8719,175444.3608
3788,6756.1542,555.7211,174754.2722,1663.545,7311.8753,176417.8172
3789,6769.4521,572.9551,175104.6042,1706.6581,7342.4072,176811.2622
3790,6752.0186,572.9697,174821.0339,1795.9111,7324.9883,176616.945
3791,6719.6513,558.6942,174379.9525,1670.3361,7278.3455,176050.2886
3792,6317.3563,491.0579,168052.8514,1272.6939,6808.4142,169325.5453
3793,6311.5218,475.6575,167674.0417,1389.2058,6787.1793,169063.2475
3794,6307.3093,465.6186,167374.5994,1561.7256,6772.9279,168936.325
3795,6292.6154,438.9417,167084.6956,1449.3203,6731.5571,168534.0158
3796,6293.2664,408.1007,167121.4511,1319.7767,6701.3671,168441.2278
3797,6293.8607,382.5819,167128.4,1217.7956,6676.4426,168346.1956
3798,6298.0847,375.6775,167250.4044,1236.6467,6673.7622,168487.0511
3799,6307.7849,341.78,167431.6544,1064.7433,6649.5649,168496.3978
3800,6309.7426,318.6381,167481.2389,1011.9031,6628.3807,168493.1419
3801,6337.2858,308.6206,167885.6861,1144.7803,6645.9064,169030.4664
3802,6461.1951,301.0397,169584.4475,1163.6942,6762.2348,170748.1417
3803,6591.0869,281.5606,171938.8944,1111.0914,6872.6474,173049.9858
3804,6629.1057,277.1592,172678.4408,1256.6631,6906.2648,173935.1039
3805,6608.8783,217.5878,172267.0028,1130.5128,6826.4661,173397.5156
3806,6610.3649,114.4075,172289.0839,1162.8928,6724.7724,173451.9767
3807,6678.1065,105.5356,172855.8175,1061.5861,6783.642,173917.4036
3808,6745.8206,112.2003,173776.5392,1109.6433,6858.0208,174886.1825
3809,6777.1463,91.3624,174273.1489,813.9222,6868.5087,175087.0711
3810,6777.2501,95.5582,174353.4061,952.6558,6872.8083,175306.0619
3811,6796.5768,94.0883,174556.2672,905.155,6890.6652,175461.4222
3812,6853.1484,127.6881,175404.3856,1338.8036,6980.8365,176743.1892
3813,6843.1637,117.2617,175177.2703,1221.8817,6960.4253,176399.1519
3814,6806.5414,99.7275,174640.7683,996.2189,6906.2689,175636.9872
3815,6786.5658,108.5043,174170.1397,1120.6806,6895.0701,175290.8203
3816,6400.6969,46.0458,168727.1242,448.0467,6446.7428,169175.1708
3817,6414.0718,47.4497,168977.6156,448.6117,6461.5215,169426.2272
3818,6390.3987,60.3347,168649.2286,523.0089,6450.7334,169172.2375
3819,6375.7413,65.0,168467.4053,564.0,6440.7413,169031.4053
3820,6369.7504,61.9578,168372.3278,527.4933,6431.7082,168899.8211
3821,6383.2381,57.7889,168523.2278,479.0444,6441.027,169002.2722
3822,6371.7204,69.3494,168345.98,612.9378,6441.0699,168958.9178
3823,6400.2735,62.5919,168767.5789,508.1472,6462.8654,169275.7261
3824,6416.3064,62.5858,168928.8986,507.3567,6478.8922,169436.2553
3825,6418.9221,88.3753,168932.6664,780.3833,6507.2974,169713.0497
3826,6489.4556,156.4631,170055.7942,1275.92,6645.9187,171331.7142
3827,6582.3082,220.6383,171547.4994,1601.6644,6802.9466,173149.1639
3828,6620.2696,211.2128,171685.2928,1428.1214,6831.4824,173113.4142
3829,6613.5728,207.0263,171534.2231,1377.9589,6820.599,172912.1819
3830,6629.2684,214.6765,171803.3169,1478.2983,6843.945,173281.6153
3831,6696.5943,234.3333,172754.9842,1702.0183,6930.9276,174457.0025
3832,6715.3118,227.3544,173054.2197,1654.9683,6942.6662,174709.1881
3833,6724.5807,219.9939,173130.4606,1520.5944,6944.5746,174651.055
3834,6730.5948,233.8042,173367.9199,1552.4225,6964.3989,174920.3424
3835,6742.6482,239.6147,173699.9322,1551.1703,6982.2629,175251.1025
3836,6780.2393,215.9908,174056.4244,1377.2844,6996.2301,175433.7089
3837,6793.9481,218.4489,174348.6218,1404.3564,7012.3969,175752.9782
3838,6782.9561,256.0592,174257.4746,1696.4494,7039.0153,175953.9241
3839,6772.6418,240.8099,174014.6332,1507.2906,7013.4516,175521.9237
3840,6374.2514,212.3711,168031.4386,1373.5278,6586.6225,169404.9664
3841,6343.7838,209.2233,167600.5211,1278.0656,6553.0071,168878.5867
3842,6288.0169,192.4214,166786.2411,1143.9567,6480.4383,167930.1978
3843,6360.929,195.6779,167846.0742,1172.1564,6556.6069,169018.2306
3844,6424.3926,200.8519,168721.0406,1144.0133,6625.2446,169865.0539
3845,6360.0583,199.8819,167784.02,1130.0689,6559.9402,168914.0889
3846,6325.8647,214.2436,167378.4453,1284.4167,6540.1083,168662.8619
3847,6313.9778,210.6306,167207.8117,1215.725,6524.6083,168423.5367
3848,6313.0431,206.8542,167140.8767,1183.315,6519.8972,168324.1917
3849,6349.6661,210.1006,167665.5283,1229.1211,6559.7667,168894.6494
3850,6458.7883,285.0969,169402.8327,1860.5456,6743.8853,171263.3783
3851,6567.7167,272.0508,171026.7092,1789.9289,6839.7675,172816.6381
3852,6691.7703,211.8744,172654.9216,1330.8556,6903.6447,173985.7772
3853,6700.1248,201.7958,172741.3031,1346.5867,6901.9207,174087.8898
3854,6694.3724,228.3633,172485.0087,1488.6561,6922.7357,173973.6648
